ID	REGION	LOCALIDAD	PROVINCIA	GENERO	EDAD	GRUPOS_EDAD	NIV_SOCIOE	NSE_3	TAMANIO	EXPANSOR	PONDERADOR	MUSICA1	MUSICA2	MUSICA2-1	MUSICA3	MUSICA4	MUSICA5_1	MUSICA5_2	MUSICA5_3	MUSICA5_4	MUSICA5_5	MUSICA5_6	MUSICA5_7	MUSICA5_8	MUSICA5_9	MUSICA5_10	MUSICA5_11	MUSICA5_12	MUSICA5_13	MUSICA5_14	MUSICA5_15	MUSICA5_16	MUSICA5_17	MUSICA5_18	MUSICA5_19	MUSICA5-1	MUSICA6-1	MUSICA6-2	MUSICA7_1	MUSICA7_2	MUSICA7_3	MUSICA7_4	MUSICA7_5	MUSICA7_6	MUSICA7_7	MUSICA7_8	MUSICA7_9	MUSICA8_1	MUSICA8_2	MUSICA8_3	MUSICA8_4	MUSICA8_5	MUSICA8_6	MUSICA8_7	MUSICA8_8	MUSICA8_9	MUSICA8_10	MUSICA8_11	MUSICA8_12	MUSICA8_13	MUSICA9	MUSICA10	MUSICA10-1	MUSICA11	MUSICA12	MUSICA13	MUSICA14	MUSICA14-1
61	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	33	30 a 49 anios	C3	C2+C3	Mas de 400mil	1264	0.140	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	SI			Algunas veces al anio o menos	4	4	2	
62	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	44	30 a 49 anios	C2	C2+C3	Mas de 400mil	3704	0.420	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
63	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	38	30 a 49 anios	C2	C2+C3	Mas de 400mil	3017	0.350	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	SI			Algunas veces al anio o menos	3	2	3500	
64	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	78	65 anios y mas	C2	C2+C3	Mas de 400mil	4465	0.510	SI			Todos o casi todos los días	Algunas veces al mes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	SI			Algunas veces al anio o menos	2	1	2	
65	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	23	18 a 29 anios	C3	C2+C3	Mas de 400mil	3179	0.360	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
66	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	55	50 a 64 anios	C2	C2+C3	Mas de 400mil	1249	0.140	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
67	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	52	50 a 64 anios	C2	C2+C3	Mas de 400mil	3037	0.350	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
68	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	75	65 anios y mas	C2	C2+C3	Mas de 400mil	7431	0.850	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	NO	No tiene con quien ir	falta de grupo		$null$	$null$	$null$	
69	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	56	50 a 64 anios	C3	C2+C3	Mas de 400mil	10650	1.220	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	NO	Falta de tiempo			$null$	$null$	$null$	
70	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	39	30 a 49 anios	C3	C2+C3	Mas de 400mil	5757	0.660	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
71	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	33	30 a 49 anios	C3	C2+C3	Mas de 400mil	2588	0.300	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0		$null$		SI	NO	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	SI			Algunas veces al anio o menos	1	1	9000	
72	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	33	30 a 49 anios	C3	C2+C3	Mas de 400mil	6582	0.750	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	SI			Algunas veces al anio o menos	6	3	9500	
73	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	42	30 a 49 anios	C3	C2+C3	Mas de 400mil	7891	0.910	SI			Todos o casi todos los días	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	NO	Falta de tiempo			$null$	$null$	$null$	
74	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	72	65 anios y mas	C2	C2+C3	Mas de 400mil	2348	0.270	NO	No tiene internet				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	NO	Problemas de salud			$null$	$null$	$null$	
75	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	28	18 a 29 anios	C3	C2+C3	Mas de 400mil	4441	0.510	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	SI			Algunas veces al anio o menos	1	0	3	
76	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	76	65 anios y mas	C2	C2+C3	Mas de 400mil	8295	0.950	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
77	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	74	65 anios y mas	C2	C2+C3	Mas de 400mil	4701	0.540	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
78	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	38	30 a 49 anios	C3	C2+C3	Mas de 400mil	1693	0.190	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	SI			Algunas veces al anio o menos	5	1	4000	
79	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	36	30 a 49 anios	C2	C2+C3	Mas de 400mil	5411	0.620	SI			Algunas veces a la semana	Algunas veces a la semana	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
80	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	31	30 a 49 anios	C3	C2+C3	Mas de 400mil	2705	0.310	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
81	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	84	65 anios y mas	C3	C2+C3	Mas de 400mil	6183	0.710	SI			Todos o casi todos los días	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	NO	Problemas de salud			$null$	$null$	$null$	
82	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	34	30 a 49 anios	C3	C2+C3	Mas de 400mil	874	0.100	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	SI			Algunas veces al anio o menos	2	2	6000	
83	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	38	30 a 49 anios	C3	C2+C3	Mas de 400mil	3704	0.420	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
84	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	37	30 a 49 anios	C3	C2+C3	Mas de 400mil	4189	0.480	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	SI			Todos o casi todas las semanas	20	19	2000	
85	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	61	50 a 64 anios	C2	C2+C3	Mas de 400mil	2231	0.260	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
86	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	29	18 a 29 anios	C2	C2+C3	Mas de 400mil	8827	1.010	SI			Algunas veces a la semana	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	SI			Algunas veces al anio o menos	4	4	1500	
87	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	66	65 anios y mas	C2	C2+C3	Mas de 400mil	12366	1.420	NO	Prefiero hacer otra cosa				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
88	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	29	18 a 29 anios	C2	C2+C3	Mas de 400mil	3553	0.410	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	SI			Algunas veces al anio o menos	2	2	3	
89	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	28	18 a 29 anios	C2	C2+C3	Mas de 400mil	3620	0.420	SI			Algunas veces a la semana	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NO	Tiene que cuidar hijos/ familiares			$null$	$null$	$null$	
90	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	43	30 a 49 anios	C3	C2+C3	Mas de 400mil	3336	0.380	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
91	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	47	30 a 49 anios	C3	C2+C3	Mas de 400mil	14031	1.610	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
92	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	86	65 anios y mas	C3	C2+C3	Mas de 400mil	5684	0.650	NO	No tiene equipo				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	NO	Problemas de salud			$null$	$null$	$null$	
93	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	50	50 a 64 anios	C3	C2+C3	Mas de 400mil	2687	0.310	SI			Algunas veces a la semana	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
94	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	43	30 a 49 anios	C3	C2+C3	Mas de 400mil	3736	0.430	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		NO	NO	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	SI			Algunas veces al anio o menos	2	2	35000	
95	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	28	18 a 29 anios	C3	C2+C3	Mas de 400mil	5001	0.570	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
96	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	19	18 a 29 anios	C3	C2+C3	Mas de 400mil	3254	0.370	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
97	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	34	30 a 49 anios	C3	C2+C3	Mas de 400mil	5935	0.680	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
98	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	52	50 a 64 anios	C3	C2+C3	Mas de 400mil	1836	0.210	SI			Algunas veces al mes	Algunas veces al mes	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		NO	SI	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
99	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	76	65 anios y mas	C2	C2+C3	Mas de 400mil	4087	0.470	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	SI			Todos o casi todos los meses	18	18	8000	
100	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	47	30 a 49 anios	C3	C2+C3	Mas de 400mil	30201	3.460	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
101	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	54	50 a 64 anios	C2	C2+C3	Mas de 400mil	7452	0.850	SI			Todos o casi todos los días	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	NO	Falta de tiempo			$null$	$null$	$null$	
102	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	47	30 a 49 anios	C2	C2+C3	Mas de 400mil	7652	0.880	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
103	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	30	30 a 49 anios	C2	C2+C3	Mas de 400mil	3426	0.390	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0		$null$			NO	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	NO	Falta de tiempo			$null$	$null$	$null$	
104	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	36	30 a 49 anios	C3	C2+C3	Mas de 400mil	3595	0.410	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0		$null$		NO	NO	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
105	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	46	30 a 49 anios	C3	C2+C3	Mas de 400mil	2067	0.240	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	SI			Todos o casi todos los meses	15	15	3	
106	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	36	30 a 49 anios	C2	C2+C3	Mas de 400mil	3578	0.410	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
107	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	23	18 a 29 anios	C3	C2+C3	Mas de 400mil	2284	0.260	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
108	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	65	65 anios y mas	C3	C2+C3	Mas de 400mil	2686	0.310	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
109	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	74	65 anios y mas	C2	C2+C3	Mas de 400mil	3452	0.400	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	NO	Miedo al contagio			$null$	$null$	$null$	
110	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	33	30 a 49 anios	C2	C2+C3	Mas de 400mil	4698	0.540	SI			Algunas veces a la semana	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
111	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	33	30 a 49 anios	C3	C2+C3	Mas de 400mil	2722	0.310	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	SI			Algunas veces al anio o menos	2	2	9	
112	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	42	30 a 49 anios	C2	C2+C3	Mas de 400mil	6800	0.780	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	SI			Todos o casi todas las semanas	40	30	2	
113	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	89	65 anios y mas	C3	C2+C3	Mas de 400mil	4553	0.520	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	1	SI			Algunas veces al anio o menos	7	7	2300	
114	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	46	30 a 49 anios	C2	C2+C3	Mas de 400mil	13709	1.570	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	NO	Falta de tiempo			$null$	$null$	$null$	
115	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	40	30 a 49 anios	C2	C2+C3	Mas de 400mil	2927	0.340	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	NO	Motivos económicos			$null$	$null$	$null$	
116	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	72	65 anios y mas	C3	C2+C3	Mas de 400mil	5697	0.650	SI			Algunas veces a la semana	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	NO	Problemas de salud			$null$	$null$	$null$	
117	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	42	30 a 49 anios	C2	C2+C3	Mas de 400mil	2283	0.260	SI			Todos o casi todos los días	Todos o casi todos los días	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI		1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
118	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	62	50 a 64 anios	C3	C2+C3	Mas de 400mil	6591	0.760	NO	No sabe escuchar por internet				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	NO	Problemas de salud			$null$	$null$	$null$	
119	CABA	CABA	Ciudad Autónoma de Buenos Aires	Mujer	49	30 a 49 anios	C3	C2+C3	Mas de 400mil	3529	0.400	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
120	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	77	65 anios y mas	C3	C2+C3	Mas de 400mil	22288	2.560	NO	No le gusta/ interesa la música				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
121	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	30	30 a 49 anios	C3	C2+C3	Mas de 400mil	5013	0.570	SI			Algunas veces a la semana	Algunas veces a la semana	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI		1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
122	CABA	CABA	Ciudad Autónoma de Buenos Aires	Varón	27	18 a 29 anios	C3	C2+C3	Mas de 400mil	11358	1.300	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
